7/3/2019 3:36:40 PM	The file contains end point data for each trial
The coordinate system is in Unity world coordinates.
-------------------------------------------------
Trial Number	Target Position X	Target Position Y	Target Position Z	Penalty Position X	Penalty Position Y	Penalty Position Z	Collision Position X	Collision Position Y	Collision Position Z	Start Time	Overlap Type	Polar Angle	Elevation Angle	
13		-0.6726391	-0.03015381	-2.812161	-0.6809623	-0.03015381	-2.795826	-0.6675937	-0.04104543	-2.814327	19:38:45	SmallOverlap(Clone) (UnityEngine.GameObject)	0.4712389	1.22173	
14		-0.6943246	-0.007596254	-3.013342	-0.67699	-0.007596254	-3.007374	-0.6991521	-0.002238512	-2.996235	19:38:48	SmallOverlap(Clone) (UnityEngine.GameObject)	5.044002	1.396263	
15		-0.7052823	-0.01703721	-2.777299	-0.720997	-0.01703721	-2.767857	-0.7005883	-0.02607822	-2.773307	19:38:52	SmallOverlap(Clone) (UnityEngine.GameObject)	1.029744	1.308997	
16		-0.626245	-0.03015381	-2.889628	-0.6213722	-0.03015381	-2.87369	-0.613916	-0.02559566	-2.890807	19:38:55	MediumOverlap(Clone) (UnityEngine.GameObject)	5.986479	1.22173	
17		-0.7796956	-0.03015381	-3.020275	-0.7616408	-0.03015381	-3.023458	-0.7808465	-0.03452635	-3.028067	19:38:58	SmallOverlap(Clone) (UnityEngine.GameObject)	4.537856	1.22173	
18		-0.6065789	-0.01703721	-2.945081	-0.6156562	-0.01703721	-2.959059	-0.5975419	-0.01956844	-2.94242	19:39:01	MediumOverlap(Clone) (UnityEngine.GameObject)	5.707227	1.308997	
19		-0.6776351	-0.01703721	-2.744726	-0.6638178	-0.01703721	-2.754046	-0.6897938	-0.02047086	-2.741758	19:39:05	MediumOverlap(Clone) (UnityEngine.GameObject)	0.9773844	1.308997	
20		-0.6601046	-0.007596254	-2.759003	-0.6708947	-0.007596254	-2.748583	-0.65088	0.009162188	-2.762598	19:39:09	LargeOverlap(Clone) (UnityEngine.GameObject)	0.8028514	1.396263	
21		-0.6977479	-0.03015381	-2.921514	-0.7123896	-0.03015381	-2.932547	-0.6894369	-0.02910256	-2.921881	19:39:13	SmallOverlap(Clone) (UnityEngine.GameObject)	5.358161	1.22173	
22		-0.714445	-0.007596254	-2.684968	-0.6965123	-0.007596254	-2.68878	-0.7258346	0.002619982	-2.690445	19:39:16	SmallOverlap(Clone) (UnityEngine.GameObject)	1.361357	1.396263	
23		-0.793412	-0.01703721	-2.927509	-0.7775349	-0.01703721	-2.936676	-0.808751	0.02079463	-2.922299	19:39:19	SmallOverlap(Clone) (UnityEngine.GameObject)	4.18879	1.308997	
24		-0.7856701	-0.03015381	-2.728025	-0.8032932	-0.03015381	-2.733079	-0.7825317	0.008357048	-2.705197	19:39:23	SmallOverlap(Clone) (UnityEngine.GameObject)	1.850049	1.22173	
25		-0.6470836	-0.03015381	-2.715917	-0.633773	-0.03015381	-2.725947	-0.6785693	0.00155592	-2.702499	19:39:27	MediumOverlap(Clone) (UnityEngine.GameObject)	0.9250245	1.22173	
26		-0.8770853	-0.01703721	-2.738132	-0.8648179	-0.01703721	-2.724508	-0.8694478	-0.02549338	-2.735332	19:39:31	SmallOverlap(Clone) (UnityEngine.GameObject)	2.408554	1.308997	
27		-0.8572854	-0.01703721	-2.780265	-0.8666053	-0.01703721	-2.794083	-0.8506998	-0.01988101	-2.760139	19:39:34	MediumOverlap(Clone) (UnityEngine.GameObject)	2.548181	1.308997	
28		-0.8005643	-0.007596254	-2.971821	-0.8174403	-0.007596254	-2.964657	-0.8062812	0.01138377	-2.978907	19:39:37	SmallOverlap(Clone) (UnityEngine.GameObject)	4.310963	1.396263	
29		-0.8219805	-0.007596254	-2.804227	-0.8117286	-0.007596254	-2.789028	-0.838142	0.01559639	-2.815628	19:39:41	SmallOverlap(Clone) (UnityEngine.GameObject)	2.548181	1.396263	
30		-0.6780195	-0.03015381	-2.804296	-0.6882714	-0.03015381	-2.789097	-0.6612318	0.01137519	-2.785781	19:39:44	SmallOverlap(Clone) (UnityEngine.GameObject)	0.5934119	1.22173	
31		-0.9135377	-0.03015381	-2.802916	-0.9081776	-0.03015381	-2.785384	-0.9053219	0.0008251667	-2.814348	19:39:47	SmallOverlap(Clone) (UnityEngine.GameObject)	2.844887	1.22173	
32		-0.5802646	-0.03015381	-2.873827	-0.5780303	-0.03015381	-2.85563	-0.585111	-9.489059E-05	-2.877111	19:39:51	SmallOverlap(Clone) (UnityEngine.GameObject)	6.161012	1.22173	
33		-0.6887155	-0.01703721	-2.693402	-0.6715998	-0.01703721	-2.699972	-0.6959797	-0.02807474	-2.691985	19:39:54	SmallOverlap(Clone) (UnityEngine.GameObject)	1.204277	1.308997	
34		-0.8533511	-0.01703721	-2.931001	-0.8443238	-0.01703721	-2.942981	-0.8525441	-0.01689649	-2.911055	19:39:57	LargeOverlap(Clone) (UnityEngine.GameObject)	3.787364	1.308997	
35		-0.7680103	-0.007596254	-2.98134	-0.7531563	-0.007596254	-2.983427	-0.7843843	0.01564932	-2.966943	19:40:00	LargeOverlap(Clone) (UnityEngine.GameObject)	4.572762	1.396263	
36		-0.8202422	-0.03015381	-2.802226	-0.8310182	-0.03015381	-2.817058	-0.8173577	-0.0404489	-2.793293	19:40:03	SmallOverlap(Clone) (UnityEngine.GameObject)	2.513274	1.22173	
37		-0.6269857	-0.007596254	-2.734534	-0.6165658	-0.007596254	-2.745324	-0.6323053	0.006160498	-2.734627	19:40:06	LargeOverlap(Clone) (UnityEngine.GameObject)	0.7679449	1.396263	
38		-0.815527	-0.007596254	-2.796435	-0.8253679	-0.007596254	-2.807755	-0.8211345	-0.0197041	-2.792638	19:40:10	LargeOverlap(Clone) (UnityEngine.GameObject)	2.426008	1.396263	
39		-0.8228168	-0.01703721	-2.806178	-0.8309864	-0.01703721	-2.818758	-0.8191807	-0.017205	-2.783974	19:40:13	LargeOverlap(Clone) (UnityEngine.GameObject)	2.565634	1.308997	
40		-0.7432272	-0.007596254	-2.982768	-0.7615354	-0.007596254	-2.983727	-0.7445061	-0.0030303	-2.965025	19:40:16	SmallOverlap(Clone) (UnityEngine.GameObject)	4.764749	1.396263	
41		-0.8305019	-0.03015381	-2.821081	-0.8236341	-0.03015381	-2.804083	-0.8476846	0.01195049	-2.807311	19:40:19	SmallOverlap(Clone) (UnityEngine.GameObject)	2.75762	1.22173	
42		-0.5792243	-0.03015381	-2.844725	-0.5784392	-0.03015381	-2.859704	-0.5720053	-0.005476952	-2.817229	19:40:23	LargeOverlap(Clone) (UnityEngine.GameObject)	0.05235988	1.22173	
43		-0.5810953	-0.03015381	-2.826992	-0.5834419	-0.03015381	-2.812177	-0.5734665	0.004431725	-2.826069	19:40:26	LargeOverlap(Clone) (UnityEngine.GameObject)	0.1570796	1.22173	
44		-0.5796407	-0.007596254	-2.838908	-0.5812386	-0.007596254	-2.820644	-0.5725421	-0.01231456	-2.830165	19:40:29	SmallOverlap(Clone) (UnityEngine.GameObject)	0.08726646	1.396263	
45		-0.6713107	-0.01703721	-2.817187	-0.6783543	-0.01703721	-2.802082	-0.6650698	-0.01087165	-2.809877	19:40:32	MediumOverlap(Clone) (UnityEngine.GameObject)	0.4363323	1.308997	
46		-0.7590271	-0.03015381	-2.724854	-0.7756532	-0.03015381	-2.726016	-0.756529	-0.0293107	-2.724164	19:40:35	MediumOverlap(Clone) (UnityEngine.GameObject)	1.64061	1.22173	
47		-0.9159303	-0.01703721	-2.895387	-0.9123015	-0.01703721	-2.909942	-0.9003391	-0.02234697	-2.881761	19:40:39	LargeOverlap(Clone) (UnityEngine.GameObject)	3.385939	1.308997	
48		-0.7702441	-0.03015381	-2.72627	-0.7554288	-0.03015381	-2.723924	-0.7627936	-0.04202414	-2.715047	19:40:42	LargeOverlap(Clone) (UnityEngine.GameObject)	1.727876	1.22173	
49		-0.7796956	-0.03015381	-3.022576	-0.7977504	-0.03015381	-3.019392	-0.7876807	0.001311779	-3.003229	19:40:45	SmallOverlap(Clone) (UnityEngine.GameObject)	4.537856	1.22173	
50		-0.8406215	-0.01703721	-2.709208	-0.8279008	-0.01703721	-2.701259	-0.8569832	-0.00823307	-2.715725	19:40:49	LargeOverlap(Clone) (UnityEngine.GameObject)	2.129302	1.308997	
51		-0.8533511	-0.007596254	-2.776423	-0.8433208	-0.007596254	-2.763113	-0.875968	0.002119303	-2.752213	19:40:52	MediumOverlap(Clone) (UnityEngine.GameObject)	2.495821	1.396263	
52		-0.7575672	-0.007596254	-2.940867	-0.7758308	-0.007596254	-2.93927	-0.753785	-0.01868486	-2.930066	19:40:55	SmallOverlap(Clone) (UnityEngine.GameObject)	4.625123	1.396263	
53		-0.6896869	-0.01703721	-2.791986	-0.6776979	-0.01703721	-2.803564	-0.6915816	-0.02001333	-2.778463	19:40:58	MediumOverlap(Clone) (UnityEngine.GameObject)	0.8028514	1.308997	
54		-0.6300136	-0.03015381	-2.90299	-0.6243945	-0.03015381	-2.889083	-0.622402	-0.03662729	-2.897319	19:41:02	LargeOverlap(Clone) (UnityEngine.GameObject)	5.899213	1.22173	
55		-0.8480874	-0.03015381	-2.714499	-0.8358001	-0.03015381	-2.705895	-0.8836454	-0.01618075	-2.694501	19:41:05	LargeOverlap(Clone) (UnityEngine.GameObject)	2.181662	1.22173	
56		-0.6593784	-0.007596254	-2.999679	-0.6735125	-0.007596254	-3.008511	-0.6565681	-0.01233196	-2.990284	19:41:08	MediumOverlap(Clone) (UnityEngine.GameObject)	5.270895	1.396263	
57		-0.6654012	-0.01703721	-2.835198	-0.6620269	-0.01703721	-2.849814	-0.6729869	-0.02321577	-2.826252	19:41:12	LargeOverlap(Clone) (UnityEngine.GameObject)	0.2268928	1.308997	
58		-0.8349003	-0.007596254	-2.952467	-0.821064	-0.007596254	-2.964495	-0.8484908	0.009101152	-2.936178	19:41:15	SmallOverlap(Clone) (UnityEngine.GameObject)	3.996804	1.396263	
59		-0.6632288	-0.007596254	-2.857902	-0.6626471	-0.007596254	-2.841246	-0.6566395	-0.003964186	-2.854525	19:41:18	MediumOverlap(Clone) (UnityEngine.GameObject)	6.248279	1.396263	
60		-0.7575672	-0.03015381	-2.768449	-0.7741705	-0.03015381	-2.769902	-0.7502445	-0.04262996	-2.75925	19:41:22	MediumOverlap(Clone) (UnityEngine.GameObject)	1.658063	1.22173	
61		-0.9106969	-0.007596254	-2.796525	-0.9158272	-0.007596254	-2.810621	-0.9195531	-0.01623631	-2.794651	19:41:25	LargeOverlap(Clone) (UnityEngine.GameObject)	2.792527	1.396263	
62		-0.718885	-0.01703721	-2.774029	-0.7048813	-0.01703721	-2.779404	-0.7179513	-0.02331448	-2.756347	19:41:28	LargeOverlap(Clone) (UnityEngine.GameObject)	1.204277	1.308997	
63		-0.718693	-0.01703721	-2.729591	-0.7009043	-0.01703721	-2.734026	-0.7231364	-0.01683807	-2.728448	19:41:32	SmallOverlap(Clone) (UnityEngine.GameObject)	1.32645	1.308997	
64		-0.7942607	-0.01703721	-2.733631	-0.7785991	-0.01703721	-2.727931	-0.8127136	0.003486395	-2.729906	19:41:35	MediumOverlap(Clone) (UnityEngine.GameObject)	1.919862	1.308997	
65		-0.8743964	-0.03015381	-2.819635	-0.8794498	-0.03015381	-2.837258	-0.8585783	-0.03915572	-2.809353	19:41:39	SmallOverlap(Clone) (UnityEngine.GameObject)	2.86234	1.22173	
66		-0.7262	-0.007596254	-3.024721	-0.741054	-0.007596254	-3.026809	-0.7212362	-0.003979921	-3.003488	19:41:42	LargeOverlap(Clone) (UnityEngine.GameObject)	4.852015	1.396263	
67		-0.745456	-0.007596254	-2.768739	-0.7620998	-0.007596254	-2.767867	-0.7421197	-0.01965046	-2.750323	19:41:45	MediumOverlap(Clone) (UnityEngine.GameObject)	1.518436	1.396263	
68		-0.8355051	-0.007596254	-2.87059	-0.8386886	-0.007596254	-2.852535	-0.8384728	-0.01625061	-2.869643	19:41:48	SmallOverlap(Clone) (UnityEngine.GameObject)	3.316126	1.396263	
69		-0.8338656	-0.01703721	-2.833113	-0.829552	-0.01703721	-2.817015	-0.8380004	-0.02487969	-2.828758	19:41:52	MediumOverlap(Clone) (UnityEngine.GameObject)	2.879793	1.308997	
70		-0.7121643	-0.03015381	-2.731906	-0.6962259	-0.03015381	-2.736779	-0.7208152	-0.02799106	-2.729306	19:41:55	MediumOverlap(Clone) (UnityEngine.GameObject)	1.27409	1.22173	
71		-0.6116499	-0.007596254	-2.956248	-0.622426	-0.007596254	-2.97108	-0.6164333	0.009166956	-2.9351	19:41:58	SmallOverlap(Clone) (UnityEngine.GameObject)	5.654867	1.396263	
72		-0.7275283	-0.01703721	-2.939666	-0.7420171	-0.01703721	-2.943548	-0.7277114	-0.01413012	-2.91962	19:42:02	LargeOverlap(Clone) (UnityEngine.GameObject)	4.974188	1.308997	
73		-0.6480239	-0.01703721	-2.935542	-0.6377629	-0.01703721	-2.922409	-0.6454971	-0.02862763	-2.918469	19:42:05	MediumOverlap(Clone) (UnityEngine.GameObject)	5.61996	1.308997	
74		-0.641468	-0.007596254	-2.926419	-0.6332985	-0.007596254	-2.913839	-0.6605858	0.008821011	-2.9282	19:42:08	LargeOverlap(Clone) (UnityEngine.GameObject)	5.707227	1.396263	
75		-0.6989661	-0.007596254	-2.785765	-0.7111014	-0.007596254	-2.776948	-0.6956667	-0.02492023	-2.773252	19:42:11	LargeOverlap(Clone) (UnityEngine.GameObject)	0.9424778	1.396263	
76		-0.7379164	-0.007596254	-2.942057	-0.7560713	-0.007596254	-2.944608	-0.7413116	-0.005619764	-2.931924	19:42:15	SmallOverlap(Clone) (UnityEngine.GameObject)	4.852015	1.396263	
77		-0.7998003	-0.007596254	-2.785024	-0.787513	-0.007596254	-2.77642	-0.8215154	0.009266138	-2.766987	19:42:18	LargeOverlap(Clone) (UnityEngine.GameObject)	2.181662	1.396263	
78		-0.8338656	-0.01703721	-2.833747	-0.8299834	-0.01703721	-2.819258	-0.8605878	0.009589434	-2.842399	19:42:21	LargeOverlap(Clone) (UnityEngine.GameObject)	2.879793	1.308997	
79		-0.873755	-0.01703721	-2.818456	-0.8791151	-0.01703721	-2.835989	-0.8656819	-0.01119757	-2.81275	19:42:25	SmallOverlap(Clone) (UnityEngine.GameObject)	2.844887	1.308997	
80		-0.6685599	-0.01703721	-2.755792	-0.6569027	-0.01703721	-2.765232	-0.6776698	0.002780676	-2.730273	19:42:28	LargeOverlap(Clone) (UnityEngine.GameObject)	0.8901179	1.308997	
81		-0.7746925	-0.01703721	-2.983468	-0.792689	-0.01703721	-2.97997	-0.77176	-0.01660275	-2.965719	19:42:31	SmallOverlap(Clone) (UnityEngine.GameObject)	4.520403	1.308997	
82		-0.6994357	-0.03015381	-2.737383	-0.6856281	-0.03015381	-2.743244	-0.706996	-0.04568076	-2.724702	19:42:35	LargeOverlap(Clone) (UnityEngine.GameObject)	1.169371	1.22173	
83		-0.8480873	-0.01703721	-2.996657	-0.8631051	-0.01703721	-2.986141	-0.846035	0.005576372	-2.955591	19:42:38	SmallOverlap(Clone) (UnityEngine.GameObject)	4.101524	1.308997	
84		-0.8365919	-0.007596254	-2.95282	-0.8229676	-0.007596254	-2.965087	-0.8505771	-0.002227783	-2.952353	19:42:41	SmallOverlap(Clone) (UnityEngine.GameObject)	3.979351	1.396263	
85		-0.6865008	-0.007596254	-2.915935	-0.6739975	-0.007596254	-2.902526	-0.6778897	0.01472545	-2.922262	19:42:45	SmallOverlap(Clone) (UnityEngine.GameObject)	5.532694	1.396263	
86		-0.7203044	-0.007596254	-2.938383	-0.7046429	-0.007596254	-2.932683	-0.7284127	0.01396465	-2.928519	19:42:48	MediumOverlap(Clone) (UnityEngine.GameObject)	5.061455	1.396263	
87		-0.8345988	-0.007596254	-2.837334	-0.8304747	-0.007596254	-2.819471	-0.830313	-0.01554799	-2.837604	19:42:51	SmallOverlap(Clone) (UnityEngine.GameObject)	2.9147	1.396263	
88		-0.754544	-0.007596254	-2.77023	-0.7362358	-0.007596254	-2.76927	-0.7587464	-0.01006413	-2.757118	19:42:55	SmallOverlap(Clone) (UnityEngine.GameObject)	1.623156	1.396263	
89		-0.7825249	-0.03015381	-2.776501	-0.7670718	-0.03015381	-2.770258	-0.7915071	0.001323462	-2.724875	19:42:58	MediumOverlap(Clone) (UnityEngine.GameObject)	1.954769	1.22173	
90		-0.5833729	-0.007596254	-2.895556	-0.5796237	-0.007596254	-2.879317	-0.5907326	0.003373146	-2.888891	19:43:01	MediumOverlap(Clone) (UnityEngine.GameObject)	6.056293	1.396263	
91		-0.6989661	-0.01703721	-2.927399	-0.713798	-0.01703721	-2.938175	-0.6948191	-0.02387667	-2.923848	19:43:05	SmallOverlap(Clone) (UnityEngine.GameObject)	5.340707	1.308997	
92		-0.8708142	-0.007596254	-2.903603	-0.8642441	-0.007596254	-2.920719	-0.8629746	-0.009078503	-2.876702	19:43:08	SmallOverlap(Clone) (UnityEngine.GameObject)	3.508112	1.396263	
93		-0.7001997	-0.007596254	-2.786177	-0.6879125	-0.007596254	-2.79478	-0.6970061	-0.01552796	-2.769215	19:43:12	LargeOverlap(Clone) (UnityEngine.GameObject)	0.9599311	1.396263	
94		-0.8293178	-0.01703721	-2.822054	-0.8232167	-0.01703721	-2.808351	-0.8229223	-0.02929831	-2.804866	19:43:15	LargeOverlap(Clone) (UnityEngine.GameObject)	2.722714	1.308997	
95		-0.8278806	-0.007596254	-2.960802	-0.81457	-0.007596254	-2.970832	-0.8256779	-0.01749635	-2.940802	19:43:19	MediumOverlap(Clone) (UnityEngine.GameObject)	4.066617	1.396263	
96		-0.8103131	-0.03015381	-2.795066	-0.8223021	-0.03015381	-2.806643	-0.8166082	-0.03843832	-2.77752	19:43:22	MediumOverlap(Clone) (UnityEngine.GameObject)	2.338741	1.22173	
97		-0.6494828	-0.007596254	-2.99594	-0.6346509	-0.007596254	-2.985164	-0.65856	0.0008075237	-2.965372	19:43:25	SmallOverlap(Clone) (UnityEngine.GameObject)	5.340707	1.396263	
98		-0.7665668	-0.007596254	-2.772432	-0.7518424	-0.007596254	-2.769569	-0.7817543	0.0107646	-2.749431	19:43:28	LargeOverlap(Clone) (UnityEngine.GameObject)	1.762783	1.396263	
99		-0.6977479	-0.03015381	-2.788391	-0.6831063	-0.03015381	-2.799424	-0.7084337	-0.03209066	-2.774433	19:43:32	SmallOverlap(Clone) (UnityEngine.GameObject)	0.9250245	1.22173	
100		-0.6859385	-0.03015381	-2.699246	-0.7029368	-0.03015381	-2.692378	-0.6858526	-0.02430964	-2.689318	19:43:35	SmallOverlap(Clone) (UnityEngine.GameObject)	1.186824	1.22173	
101		-0.697155	-0.007596254	-2.695233	-0.681304	-0.007596254	-2.700383	-0.695924	-0.02897191	-2.68016	19:43:38	MediumOverlap(Clone) (UnityEngine.GameObject)	1.256637	1.396263	
102		-0.8334607	-0.007596254	-2.83401	-0.838514	-0.007596254	-2.851634	-0.8376893	-0.02348685	-2.812809	19:43:42	SmallOverlap(Clone) (UnityEngine.GameObject)	2.86234	1.396263	
103		-0.6834889	-0.03015381	-2.913822	-0.6738471	-0.03015381	-2.902331	-0.6980503	-0.02985334	-2.892183	19:43:45	LargeOverlap(Clone) (UnityEngine.GameObject)	5.585053	1.22173	
104		-0.8112845	-0.007596254	-2.698428	-0.7941689	-0.007596254	-2.691858	-0.8040865	-0.02673483	-2.688174	19:43:48	SmallOverlap(Clone) (UnityEngine.GameObject)	1.937315	1.396263	
105		-0.8349268	-0.007596254	-2.876199	-0.8380455	-0.007596254	-2.861527	-0.8401927	-0.01647282	-2.867652	19:43:51	LargeOverlap(Clone) (UnityEngine.GameObject)	3.351032	1.396263	
106		-0.7695312	-0.03015381	-2.942819	-0.7857707	-0.03015381	-2.93907	-0.7764054	-0.0428648	-2.924701	19:43:54	MediumOverlap(Clone) (UnityEngine.GameObject)	4.485496	1.22173	
107		-0.6777281	-0.01703721	-3.013278	-0.6626229	-0.01703721	-3.006234	-0.6889133	-0.008597136	-2.993371	19:43:58	MediumOverlap(Clone) (UnityEngine.GameObject)	5.148721	1.308997	
108		-0.7791108	-0.007596254	-2.732272	-0.7612473	-0.007596254	-2.728148	-0.7777038	-0.02501154	-2.715071	19:44:01	SmallOverlap(Clone) (UnityEngine.GameObject)	1.797689	1.396263	
109		-0.6834888	-0.007596254	-2.802629	-0.6717044	-0.007596254	-2.816673	-0.6856122	-0.02511406	-2.789506	19:44:05	SmallOverlap(Clone) (UnityEngine.GameObject)	0.6981317	1.396263	
110		-0.726068	-0.007596254	-2.775127	-0.7116491	-0.007596254	-2.779262	-0.7245407	-0.02634645	-2.756213	19:44:08	LargeOverlap(Clone) (UnityEngine.GameObject)	1.291544	1.396263	
111		-0.7960098	-0.01703721	-2.785027	-0.8087305	-0.01703721	-2.792976	-0.7978112	-0.03407216	-2.761244	19:44:15	LargeOverlap(Clone) (UnityEngine.GameObject)	2.129302	1.308997	
112		-0.8642619	-0.03015381	-2.919489	-0.8564373	-0.03015381	-2.934205	-0.8558024	-0.0253098	-2.898449	19:44:18	MediumOverlap(Clone) (UnityEngine.GameObject)	3.630285	1.22173	
113		-0.5810953	-0.01703721	-2.832057	-0.5834419	-0.01703721	-2.817241	-0.5980361	-0.01942873	-2.8119	19:44:22	LargeOverlap(Clone) (UnityEngine.GameObject)	0.1570796	1.308997	
114		-0.641468	-0.03015381	-2.788399	-0.6323907	-0.03015381	-2.802377	-0.6312124	0.005801678	-2.769698	19:44:25	MediumOverlap(Clone) (UnityEngine.GameObject)	0.5759587	1.22173	
115		-0.9207757	-0.03015381	-2.850002	-0.9199035	-0.03015381	-2.833358	-0.9040787	-0.03006148	-2.840602	19:44:28	MediumOverlap(Clone) (UnityEngine.GameObject)	3.089233	1.22173	
116		-0.9116932	-0.03015381	-2.914704	-0.9165767	-0.03015381	-2.900522	-0.918118	-0.04361582	-2.896217	19:44:32	LargeOverlap(Clone) (UnityEngine.GameObject)	3.473205	1.22173	
117		-0.9197354	-0.007596254	-2.838279	-0.9219697	-0.007596254	-2.856476	-0.9171293	-0.02116466	-2.831274	19:44:36	SmallOverlap(Clone) (UnityEngine.GameObject)	3.01942	1.396263	
118		-0.8368241	-0.01703721	-2.859195	-0.8368241	-0.01703721	-2.842529	-0.8258659	-0.01609182	-2.850604	19:44:40	MediumOverlap(Clone) (UnityEngine.GameObject)	3.141593	1.308997	
119		-0.6206102	-0.03015381	-2.857018	-0.6203484	-0.03015381	-2.872015	-0.6294254	-0.03382754	-2.83356	19:44:44	LargeOverlap(Clone) (UnityEngine.GameObject)	0.01745329	1.22173	
120		-0.785555	-0.03015381	-2.692077	-0.7676223	-0.03015381	-2.688265	-0.7749255	-0.04550338	-2.68071	19:44:47	SmallOverlap(Clone) (UnityEngine.GameObject)	1.780236	1.22173	
121		-0.6004312	-0.007596254	-2.942341	-0.592351	-0.007596254	-2.927764	-0.6139328	-0.01307654	-2.917767	19:44:50	MediumOverlap(Clone) (UnityEngine.GameObject)	5.77704	1.396263	
122		-0.718885	-0.01703721	-2.778448	-0.7360007	-0.01703721	-2.771878	-0.7146018	-0.0351162	-2.759665	19:44:54	SmallOverlap(Clone) (UnityEngine.GameObject)	1.204277	1.308997	
123		-0.8743964	-0.007596254	-2.895247	-0.8698025	-0.007596254	-2.911268	-0.8838201	-0.01293278	-2.868995	19:44:58	MediumOverlap(Clone) (UnityEngine.GameObject)	3.420845	1.396263	
124		-0.7753849	-0.01703721	-2.776621	-0.7578527	-0.01703721	-2.77126	-0.7719325	-0.02622843	-2.767146	19:45:01	SmallOverlap(Clone) (UnityEngine.GameObject)	1.867502	1.308997	
125		-0.6685599	-0.03015381	-2.759162	-0.6828076	-0.03015381	-2.747625	-0.6743083	-0.03630066	-2.739929	19:45:05	SmallOverlap(Clone) (UnityEngine.GameObject)	0.8901179	1.22173	
126		-0.5792243	-0.007596254	-2.868751	-0.5800965	-0.007596254	-2.885395	-0.587826	-0.01282859	-2.8428	19:45:08	MediumOverlap(Clone) (UnityEngine.GameObject)	6.230825	1.396263	
127		-0.8363485	-0.01703721	-2.850795	-0.8347806	-0.01703721	-2.835877	-0.8368201	-0.02520037	-2.839071	19:45:11	LargeOverlap(Clone) (UnityEngine.GameObject)	3.036873	1.308997	
128		-0.8382571	-0.03015381	-2.954587	-0.8492274	-0.03015381	-2.944357	-0.8397502	0.007330179	-2.926073	19:45:15	LargeOverlap(Clone) (UnityEngine.GameObject)	3.961897	1.22173	
129		-0.6152422	-0.01703721	-2.754737	-0.6039551	-0.01703721	-2.769184	-0.6035693	-0.02169776	-2.709596	19:45:18	SmallOverlap(Clone) (UnityEngine.GameObject)	0.6632251	1.308997	
130		-0.7208892	-0.03015381	-2.986188	-0.7062736	-0.03015381	-2.982813	-0.7328181	-0.02823472	-2.963658	19:45:22	LargeOverlap(Clone) (UnityEngine.GameObject)	4.939282	1.22173	
