7/3/2019 3:21:56 PM	The file contains end point data for each trial
The coordinate system is in Unity world coordinates.
-------------------------------------------------
Trial Number	Target Position X	Target Position Y	Target Position Z	Penalty Position X	Penalty Position Y	Penalty Position Z	Collision Position X	Collision Position Y	Collision Position Z	Start Time	Overlap Type	Polar Angle	Elevation Angle	
28		-0.9210101	-0.007596254	-2.852051	-0.9210101	-0.007596254	-2.833718	-0.9171363	-0.01816249	-2.845294	19:25:07	SmallOverlap(Clone) (UnityEngine.GameObject)	3.141593	1.396263	
29		-0.8244228	-0.01703721	-2.896842	-0.8149804	-0.01703721	-2.912557	-0.8294584	-0.02154446	-2.883307	19:25:11	SmallOverlap(Clone) (UnityEngine.GameObject)	3.682645	1.308997	
30		-0.8398954	-0.01703721	-2.759106	-0.8518844	-0.01703721	-2.770684	-0.8296137	-0.02690148	-2.749044	19:25:14	MediumOverlap(Clone) (UnityEngine.GameObject)	2.338741	1.308997	
31		-0.6439939	-0.007596254	-2.926494	-0.6545095	-0.007596254	-2.941512	-0.6535225	-0.00557375	-2.914916	19:25:18	SmallOverlap(Clone) (UnityEngine.GameObject)	5.67232	1.396263	
32		-0.6755772	-0.007596254	-2.897056	-0.6850196	-0.007596254	-2.91277	-0.6760335	-0.01039433	-2.883839	19:25:21	SmallOverlap(Clone) (UnityEngine.GameObject)	5.742133	1.396263	
33		-0.6633874	-0.01703721	-2.846351	-0.6646663	-0.01703721	-2.828062	-0.6597568	-0.0233717	-2.839304	19:25:24	SmallOverlap(Clone) (UnityEngine.GameObject)	0.06981317	1.308997	
34		-0.641468	-0.007596254	-2.781994	-0.631483	-0.007596254	-2.79737	-0.6357582	0.01202583	-2.745632	19:25:27	SmallOverlap(Clone) (UnityEngine.GameObject)	0.5759587	1.396263	
35		-0.793412	-0.01703721	-2.927739	-0.8078458	-0.01703721	-2.919406	-0.7872892	-0.02634668	-2.921171	19:25:31	MediumOverlap(Clone) (UnityEngine.GameObject)	4.18879	1.308997	
36		-0.6300136	-0.03015381	-2.80414	-0.6231458	-0.03015381	-2.821138	-0.62036	0.005858898	-2.769389	19:25:34	SmallOverlap(Clone) (UnityEngine.GameObject)	0.3839724	1.22173	
37		-0.8995688	-0.01703721	-2.769779	-0.907649	-0.01703721	-2.784356	-0.888348	-0.002689362	-2.760291	19:25:37	MediumOverlap(Clone) (UnityEngine.GameObject)	2.635447	1.308997	
38		-0.687261	-0.01703721	-2.739571	-0.6712263	-0.01703721	-2.74846	-0.6738871	0.006593227	-2.686507	19:25:40	SmallOverlap(Clone) (UnityEngine.GameObject)	1.064651	1.308997	
39		-0.8730758	-0.03015381	-2.812835	-0.8684405	-0.03015381	-2.798569	-0.8763379	-0.03796005	-2.802159	19:25:44	LargeOverlap(Clone) (UnityEngine.GameObject)	2.827433	1.22173	
40		-0.6447157	-0.007596254	-2.718135	-0.6315821	-0.007596254	-2.728396	-0.639012	-0.01527429	-2.679049	19:25:47	MediumOverlap(Clone) (UnityEngine.GameObject)	0.9075712	1.396263	
41		-0.7724717	-0.03015381	-2.936828	-0.7579829	-0.03015381	-2.940711	-0.7760863	-0.03614354	-2.925794	19:25:50	LargeOverlap(Clone) (UnityEngine.GameObject)	4.45059	1.22173	
42		-0.6750342	-0.03015381	-3.006735	-0.6885161	-0.03015381	-3.013311	-0.6776382	0.004046679	-2.989145	19:25:53	LargeOverlap(Clone) (UnityEngine.GameObject)	5.166174	1.22173	
43		-0.664495	-0.03015381	-2.705005	-0.6774853	-0.03015381	-2.697505	-0.6568514	-0.03527093	-2.70423	19:25:57	LargeOverlap(Clone) (UnityEngine.GameObject)	1.047198	1.22173	
44		-0.8934211	-0.007596254	-2.760037	-0.8834361	-0.007596254	-2.744661	-0.8957054	-0.01766753	-2.758847	19:26:00	SmallOverlap(Clone) (UnityEngine.GameObject)	2.565634	1.396263	
45		-0.6834889	-0.007596254	-2.909056	-0.6727758	-0.007596254	-2.896288	-0.6875281	0.02357268	-2.892667	19:26:03	MediumOverlap(Clone) (UnityEngine.GameObject)	5.585053	1.396263	
46		-0.754544	-0.03015381	-2.940023	-0.7728522	-0.03015381	-2.939064	-0.7645728	-0.02856159	-2.924154	19:26:07	SmallOverlap(Clone) (UnityEngine.GameObject)	4.660029	1.22173	
47		-0.6568612	-0.01703721	-2.709968	-0.6442812	-0.01703721	-2.718138	-0.663027	0.01155376	-2.697925	19:26:10	LargeOverlap(Clone) (UnityEngine.GameObject)	0.9948376	1.308997	
48		-0.6390744	-0.03015381	-2.920121	-0.6485168	-0.03015381	-2.935836	-0.6335487	-0.03762317	-2.906428	19:26:14	SmallOverlap(Clone) (UnityEngine.GameObject)	5.742133	1.22173	
49		-0.8406215	-0.01703721	-2.708517	-0.8279008	-0.01703721	-2.700568	-0.8451046	-0.02447605	-2.705754	19:26:17	LargeOverlap(Clone) (UnityEngine.GameObject)	2.129302	1.308997	
50		-0.6212994	-0.01703721	-2.840085	-0.6197315	-0.01703721	-2.855003	-0.6235343	-0.02774572	-2.831108	19:26:20	LargeOverlap(Clone) (UnityEngine.GameObject)	0.1047198	1.308997	
51		-0.626245	-0.01703721	-2.815853	-0.6316051	-0.01703721	-2.798321	-0.6297505	-0.02699971	-2.808067	19:26:24	SmallOverlap(Clone) (UnityEngine.GameObject)	0.296706	1.308997	
52		-0.6212994	-0.007596254	-2.867284	-0.6232157	-0.007596254	-2.885516	-0.6164176	-0.003206968	-2.846435	19:26:27	SmallOverlap(Clone) (UnityEngine.GameObject)	6.178465	1.396263	
53		-0.6661344	-0.03015381	-2.831355	-0.6618207	-0.03015381	-2.847454	-0.6581841	-0.03489852	-2.820735	19:26:30	MediumOverlap(Clone) (UnityEngine.GameObject)	0.2617994	1.22173	
54		-0.9049878	-0.007596254	-2.781623	-0.911327	-0.007596254	-2.795218	-0.8977062	-0.01821756	-2.762167	19:26:34	LargeOverlap(Clone) (UnityEngine.GameObject)	2.70526	1.396263	
55		-0.726068	-0.03015381	-2.770506	-0.7436911	-0.03015381	-2.765453	-0.7217581	-0.03749967	-2.766804	19:26:37	SmallOverlap(Clone) (UnityEngine.GameObject)	1.291544	1.22173	
56		-0.6804439	-0.01703721	-2.69781	-0.6667408	-0.01703721	-2.703911	-0.685079	-0.02290463	-2.6983	19:26:40	LargeOverlap(Clone) (UnityEngine.GameObject)	1.151917	1.308997	
57		-0.7791108	-0.007596254	-2.728019	-0.7937263	-0.007596254	-2.731393	-0.7754254	0.001280785	-2.722441	19:26:44	LargeOverlap(Clone) (UnityEngine.GameObject)	1.797689	1.396263	
58		-0.7866935	-0.03015381	-2.775491	-0.8033091	-0.03015381	-2.783239	-0.7820033	-0.03627419	-2.773299	19:26:47	SmallOverlap(Clone) (UnityEngine.GameObject)	2.007129	1.22173	
59		-0.6519127	-0.03015381	-2.994331	-0.6396254	-0.03015381	-2.985728	-0.6546876	-0.03620267	-2.986337	19:26:50	LargeOverlap(Clone) (UnityEngine.GameObject)	5.323254	1.22173	
60		-0.7321246	-0.01703721	-2.684245	-0.7503574	-0.01703721	-2.682328	-0.7255774	-0.01033783	-2.682892	19:26:53	SmallOverlap(Clone) (UnityEngine.GameObject)	1.466077	1.308997	
61		-0.8774435	-0.03015381	-2.876861	-0.8800482	-0.03015381	-2.862088	-0.8688285	-0.03929925	-2.864106	19:26:57	LargeOverlap(Clone) (UnityEngine.GameObject)	3.316126	1.22173	
62		-0.7678754	-0.007596254	-2.684387	-0.7529576	-0.007596254	-2.68282	-0.7673326	-0.0156076	-2.682147	19:27:00	LargeOverlap(Clone) (UnityEngine.GameObject)	1.675516	1.396263	
63		-0.684473	-0.01703721	-2.797571	-0.6943139	-0.01703721	-2.786251	-0.6887386	-0.0319066	-2.785255	19:27:03	LargeOverlap(Clone) (UnityEngine.GameObject)	0.715585	1.308997	
64		-0.858532	-0.01703721	-2.784122	-0.8494546	-0.01703721	-2.770144	-0.8655682	-0.01388335	-2.770165	19:27:07	MediumOverlap(Clone) (UnityEngine.GameObject)	2.565634	1.308997	
65		-0.75	-0.01703721	-2.984087	-0.765	-0.01703721	-2.984087	-0.7522165	0.003932238	-2.992944	19:27:10	LargeOverlap(Clone) (UnityEngine.GameObject)	4.712389	1.308997	
66		-0.625	-0.03015381	-2.821254	-0.6293136	-0.03015381	-2.805156	-0.6300604	-0.03827167	-2.809893	19:27:13	MediumOverlap(Clone) (UnityEngine.GameObject)	0.2617994	1.22173	
67		-0.6019009	-0.01703721	-2.940322	-0.6102343	-0.01703721	-2.954756	-0.6035848	-0.02700043	-2.929816	19:27:17	MediumOverlap(Clone) (UnityEngine.GameObject)	5.759586	1.308997	
68		-0.8446441	-0.01703721	-2.943144	-0.8321408	-0.01703721	-2.956552	-0.840807	-0.01664495	-2.924929	19:27:20	SmallOverlap(Clone) (UnityEngine.GameObject)	3.892084	1.308997	
69		-0.6953092	-0.03015381	-2.972255	-0.7104143	-0.03015381	-2.979298	-0.6912798	-0.02078247	-2.953266	19:27:23	MediumOverlap(Clone) (UnityEngine.GameObject)	5.148721	1.22173	
70		-0.714445	-0.007596254	-2.687778	-0.7323777	-0.007596254	-2.683966	-0.7160515	-0.01746225	-2.681257	19:27:27	SmallOverlap(Clone) (UnityEngine.GameObject)	1.361357	1.396263	
71		-0.6788778	-0.03015381	-2.904922	-0.6683623	-0.03015381	-2.889904	-0.6910032	-0.03267384	-2.898546	19:27:31	SmallOverlap(Clone) (UnityEngine.GameObject)	5.67232	1.22173	
72		-0.7173697	-0.01703721	-3.023062	-0.7320942	-0.01703721	-3.025924	-0.7107172	-0.02163363	-3.007242	19:27:34	LargeOverlap(Clone) (UnityEngine.GameObject)	4.904375	1.308997	
73		-0.6757737	-0.01703721	-2.96128	-0.6907915	-0.01703721	-2.971796	-0.675667	0.008710384	-2.959501	19:27:38	SmallOverlap(Clone) (UnityEngine.GameObject)	5.323254	1.308997	
74		-0.7297559	-0.01703721	-2.983172	-0.7132944	-0.01703721	-2.980565	-0.7255954	-0.02600956	-2.975961	19:27:42	MediumOverlap(Clone) (UnityEngine.GameObject)	4.869469	1.308997	
75		-0.65383	-0.007596254	-2.942019	-0.6426778	-0.007596254	-2.929633	-0.6610674	0.002953291	-2.924456	19:27:45	MediumOverlap(Clone) (UnityEngine.GameObject)	5.550147	1.396263	
76		-0.7768301	-0.007596254	-2.772926	-0.7609792	-0.007596254	-2.767776	-0.7895648	-0.0130794	-2.763381	19:27:48	MediumOverlap(Clone) (UnityEngine.GameObject)	1.884956	1.396263	
77		-0.7027122	-0.01703721	-2.928386	-0.6873366	-0.01703721	-2.918401	-0.7096725	-0.01810122	-2.908157	19:27:52	SmallOverlap(Clone) (UnityEngine.GameObject)	5.288348	1.308997	
78		-0.8730758	-0.007596254	-2.895629	-0.8777111	-0.007596254	-2.881363	-0.8608828	0.009673834	-2.891418	19:27:55	LargeOverlap(Clone) (UnityEngine.GameObject)	3.455752	1.396263	
79		-0.773932	-0.03015381	-2.939171	-0.7915551	-0.03015381	-2.934118	-0.7748102	-0.036515	-2.920593	19:27:58	SmallOverlap(Clone) (UnityEngine.GameObject)	4.433136	1.22173	
80		-0.8883501	-0.03015381	-2.9563	-0.8795333	-0.03015381	-2.968435	-0.8763887	-0.03944826	-2.947333	19:28:02	LargeOverlap(Clone) (UnityEngine.GameObject)	3.769911	1.22173	
81		-0.5790941	-0.03015381	-2.849884	-0.5784543	-0.03015381	-2.868206	-0.5783411	-0.0250268	-2.829396	19:28:05	SmallOverlap(Clone) (UnityEngine.GameObject)	0.03490658	1.22173	
82		-0.5873597	-0.007596254	-2.803079	-0.5816944	-0.007596254	-2.820515	-0.5669887	-0.004766941	-2.785262	19:28:08	SmallOverlap(Clone) (UnityEngine.GameObject)	0.3141593	1.396263	
83		-0.6647711	-0.007596254	-2.872566	-0.6612729	-0.007596254	-2.854569	-0.6714457	-0.009160519	-2.869477	19:28:12	SmallOverlap(Clone) (UnityEngine.GameObject)	6.091199	1.396263	
84		-0.781115	-0.03015381	-2.775013	-0.7671113	-0.03015381	-2.769637	-0.7800857	-0.03332353	-2.771854	19:28:15	LargeOverlap(Clone) (UnityEngine.GameObject)	1.937315	1.22173	
85		-0.9135377	-0.01703721	-2.806141	-0.9091522	-0.01703721	-2.791796	-0.900719	-0.01865101	-2.797345	19:28:18	LargeOverlap(Clone) (UnityEngine.GameObject)	2.844887	1.308997	
86		-0.8260651	-0.01703721	-2.960905	-0.8125814	-0.01703721	-2.970701	-0.8412825	0.008406162	-2.942923	19:28:21	MediumOverlap(Clone) (UnityEngine.GameObject)	4.08407	1.308997	
87		-0.8046908	-0.01703721	-2.738997	-0.7895857	-0.01703721	-2.731954	-0.8083085	-0.02849555	-2.724008	19:28:25	MediumOverlap(Clone) (UnityEngine.GameObject)	2.007129	1.308997	
88		-0.8723592	-0.03015381	-2.814221	-0.8777853	-0.03015381	-2.82998	-0.8701394	-0.04440665	-2.797416	19:28:28	MediumOverlap(Clone) (UnityEngine.GameObject)	2.80998	1.22173	
89		-0.8883501	-0.007596254	-2.755905	-0.8991261	-0.007596254	-2.770737	-0.8753566	-0.01366925	-2.740351	19:28:31	SmallOverlap(Clone) (UnityEngine.GameObject)	2.513274	1.396263	
90		-0.6638231	-0.03015381	-2.845912	-0.6615888	-0.03015381	-2.864108	-0.6671437	-0.04151893	-2.830466	19:28:35	SmallOverlap(Clone) (UnityEngine.GameObject)	0.122173	1.22173	
91		-0.75	-0.01703721	-3.027573	-0.7683333	-0.01703721	-3.027573	-0.7569976	-0.008766651	-3.031915	19:28:38	SmallOverlap(Clone) (UnityEngine.GameObject)	4.712389	1.308997	
92		-0.8723592	-0.007596254	-2.898766	-0.8674756	-0.007596254	-2.912949	-0.8719144	-0.01171708	-2.870412	19:28:41	LargeOverlap(Clone) (UnityEngine.GameObject)	3.473205	1.396263	
93		-0.6638231	-0.03015381	-2.846126	-0.6619951	-0.03015381	-2.861014	-0.6634316	-0.03638697	-2.833754	19:28:45	LargeOverlap(Clone) (UnityEngine.GameObject)	0.122173	1.22173	
94		-0.8302844	-0.007596254	-2.705782	-0.814097	-0.007596254	-2.697176	-0.8353696	-0.01294923	-2.696868	19:28:48	SmallOverlap(Clone) (UnityEngine.GameObject)	2.059489	1.396263	
95		-0.6771832	-0.01703721	-2.904132	-0.6671981	-0.01703721	-2.888757	-0.6833156	-0.02585626	-2.890611	19:28:51	SmallOverlap(Clone) (UnityEngine.GameObject)	5.707227	1.308997	
96		-0.8560061	-0.03015381	-2.782688	-0.8646097	-0.03015381	-2.794975	-0.8487024	-0.03848886	-2.762589	19:28:54	LargeOverlap(Clone) (UnityEngine.GameObject)	2.530727	1.22173	
97		-0.8934211	-0.007596254	-2.950122	-0.8834361	-0.007596254	-2.965497	-0.8878294	-0.008805275	-2.934792	19:28:58	SmallOverlap(Clone) (UnityEngine.GameObject)	3.717551	1.396263	
98		-0.6674254	-0.03015381	-2.883884	-0.6622751	-0.03015381	-2.868033	-0.6846168	-0.02856421	-2.867859	19:29:01	MediumOverlap(Clone) (UnityEngine.GameObject)	5.969026	1.22173	
99		-0.9178681	-0.007596254	-2.889755	-0.91437	-0.007596254	-2.907751	-0.9128341	-0.01714921	-2.863553	19:29:04	SmallOverlap(Clone) (UnityEngine.GameObject)	3.333579	1.396263	
100		-0.7188851	-0.03015381	-2.938253	-0.7328888	-0.03015381	-2.943629	-0.7235792	-0.04246187	-2.91886	19:29:07	LargeOverlap(Clone) (UnityEngine.GameObject)	5.078908	1.22173	
101		-0.5925844	-0.007596254	-2.924087	-0.5867234	-0.007596254	-2.91028	-0.595594	-0.01639509	-2.898209	19:29:11	LargeOverlap(Clone) (UnityEngine.GameObject)	5.88176	1.396263	
102		-0.8367051	-0.007596254	-2.852797	-0.8374901	-0.007596254	-2.867776	-0.8359915	-0.02010322	-2.829147	19:29:14	LargeOverlap(Clone) (UnityEngine.GameObject)	3.089233	1.396263	
103		-0.6896869	-0.01703721	-2.79496	-0.6776979	-0.01703721	-2.806538	-0.6905583	-0.02956295	-2.768621	19:29:18	MediumOverlap(Clone) (UnityEngine.GameObject)	0.8028514	1.308997	
104		-0.7165064	-0.03015381	-2.732488	-0.7004076	-0.03015381	-2.736801	-0.7215319	-0.03248572	-2.727916	19:29:21	MediumOverlap(Clone) (UnityEngine.GameObject)	1.308997	1.22173	
105		-0.6593784	-0.007596254	-3.002584	-0.6720991	-0.007596254	-3.010533	-0.6530012	-0.01585913	-2.991072	19:29:24	LargeOverlap(Clone) (UnityEngine.GameObject)	5.270895	1.396263	
106		-0.6748081	-0.007596254	-2.901042	-0.6664748	-0.007596254	-2.886609	-0.6724691	-0.02030373	-2.892758	19:29:28	MediumOverlap(Clone) (UnityEngine.GameObject)	5.759586	1.396263	
107		-0.6726391	-0.03015381	-2.897118	-0.6802056	-0.03015381	-2.911968	-0.6706206	-0.03343844	-2.879943	19:29:31	MediumOverlap(Clone) (UnityEngine.GameObject)	5.811946	1.22173	
108		-0.8883501	-0.01703721	-2.958288	-0.8795333	-0.01703721	-2.970423	-0.8864256	-0.02304363	-2.932897	19:29:34	LargeOverlap(Clone) (UnityEngine.GameObject)	3.769911	1.308997	
109		-0.6379281	-0.03015381	-2.793137	-0.6304281	-0.03015381	-2.806127	-0.635186	-0.04521155	-2.78335	19:29:38	LargeOverlap(Clone) (UnityEngine.GameObject)	0.5235988	1.22173	
110		-0.9172731	-0.007596254	-2.893476	-0.9207383	-0.007596254	-2.877173	-0.9094586	-0.01972651	-2.883562	19:29:41	MediumOverlap(Clone) (UnityEngine.GameObject)	3.351032	1.396263	
111		-0.8325746	-0.03015381	-2.884849	-0.8279393	-0.03015381	-2.899115	-0.8431129	-0.03441715	-2.862207	19:29:45	LargeOverlap(Clone) (UnityEngine.GameObject)	3.455752	1.22173	
112		-0.8380767	-0.03015381	-2.711507	-0.8252192	-0.03015381	-2.703781	-0.8260583	-0.04490995	-2.701841	19:29:49	LargeOverlap(Clone) (UnityEngine.GameObject)	2.111848	1.22173	
113		-0.6099167	-0.007596254	-2.760076	-0.6013131	-0.007596254	-2.772363	-0.617772	-0.02194905	-2.732641	19:29:52	LargeOverlap(Clone) (UnityEngine.GameObject)	0.6108652	1.396263	
114		-0.7105827	-0.01703721	-2.935597	-0.6957326	-0.01703721	-2.928031	-0.7182423	-0.02494192	-2.908062	19:29:56	MediumOverlap(Clone) (UnityEngine.GameObject)	5.183628	1.308997	
115		-0.6327151	-0.03015381	-2.80362	-0.6397588	-0.03015381	-2.788514	-0.641922	-0.04462481	-2.786957	19:29:59	MediumOverlap(Clone) (UnityEngine.GameObject)	0.4363323	1.22173	
116		-0.581588	-0.03015381	-2.888076	-0.5789832	-0.03015381	-2.873304	-0.5843021	-0.04068565	-2.87626	19:30:03	LargeOverlap(Clone) (UnityEngine.GameObject)	6.108652	1.22173	
117		-0.8980991	-0.01703721	-2.943973	-0.8905991	-0.01703721	-2.956963	-0.8941139	-0.03138328	-2.925725	19:30:07	LargeOverlap(Clone) (UnityEngine.GameObject)	3.665191	1.308997	
118		-0.6953092	-0.01703721	-2.741259	-0.7104143	-0.01703721	-2.734215	-0.7020798	-0.02755713	-2.724855	19:30:10	MediumOverlap(Clone) (UnityEngine.GameObject)	1.134464	1.308997	
119		-0.8723592	-0.03015381	-2.81651	-0.8783279	-0.03015381	-2.833844	-0.8629021	-0.03909111	-2.787586	19:30:14	SmallOverlap(Clone) (UnityEngine.GameObject)	2.80998	1.22173	
120		-0.8950248	-0.01703721	-2.768108	-0.8853096	-0.01703721	-2.752561	-0.887239	-0.02902436	-2.755368	19:30:18	SmallOverlap(Clone) (UnityEngine.GameObject)	2.583087	1.308997	
121		-0.7409728	-0.01703721	-2.987905	-0.7559363	-0.01703721	-2.988951	-0.7503381	-0.00847578	-2.959584	19:30:22	LargeOverlap(Clone) (UnityEngine.GameObject)	4.782202	1.308997	
122		-0.6209057	-0.03015381	-2.849863	-0.6221846	-0.03015381	-2.831574	-0.6333858	-0.02431369	-2.829496	19:30:26	SmallOverlap(Clone) (UnityEngine.GameObject)	0.06981317	1.22173	
123		-0.6543724	-0.01703721	-3.000755	-0.6391734	-0.01703721	-2.990503	-0.6586752	-0.02893758	-2.977694	19:30:30	SmallOverlap(Clone) (UnityEngine.GameObject)	5.305801	1.308997	
124		-0.736473	-0.01703721	-2.730356	-0.7215552	-0.01703721	-2.731924	-0.736338	-0.01087356	-2.713627	19:30:34	LargeOverlap(Clone) (UnityEngine.GameObject)	1.466077	1.308997	
125		-0.7856701	-0.03015381	-2.983529	-0.8032932	-0.03015381	-2.978475	-0.7866975	-0.0344038	-2.952697	19:30:38	SmallOverlap(Clone) (UnityEngine.GameObject)	4.433136	1.22173	
126		-0.7173697	-0.007596254	-3.027075	-0.7337302	-0.007596254	-3.030255	-0.7200028	-0.01732016	-3.003954	19:30:41	MediumOverlap(Clone) (UnityEngine.GameObject)	4.904375	1.396263	
127		-0.706588	-0.007596254	-2.934475	-0.7210217	-0.007596254	-2.942808	-0.7005873	-0.02028298	-2.912735	19:30:45	MediumOverlap(Clone) (UnityEngine.GameObject)	5.235988	1.396263	
128		-0.7782671	-0.007596254	-2.777266	-0.7609326	-0.007596254	-2.771297	-0.7861239	-0.01352096	-2.751516	19:30:48	SmallOverlap(Clone) (UnityEngine.GameObject)	1.902409	1.396263	
129		-0.6631759	-0.03015381	-2.859437	-0.6631759	-0.03015381	-2.876103	-0.6592705	-0.03121543	-2.827393	19:30:52	MediumOverlap(Clone) (UnityEngine.GameObject)	0	1.22173	
130		-0.9200733	-0.03015381	-2.841651	-0.9183311	-0.03015381	-2.825075	-0.9345106	-0.01003194	-2.833544	19:30:56	MediumOverlap(Clone) (UnityEngine.GameObject)	3.036873	1.22173	
