7/1/2019 3:45:43 PM	The file contains end point data for each trial
The coordinate system is in Unity world coordinates.
-------------------------------------------------
Trial Number	Target Position X	Target Position Y	Target Position Z	Penalty Position X	Penalty Position Y	Penalty Position Z	Collision Position X	Collision Position Y	Collision Position Z	Start Time	Overlap Type	Polar Angle	Elevation Angle	
23		-0.8755655	-0.007596254	-2.883382	-0.8791944	-0.007596254	-2.868827	-0.8671771	-0.004328251	-2.864836	19:47:47	LargeOverlap(Clone) (UnityEngine.GameObject)	3.385939	1.396263	
24		-0.8184183	-0.007596254	-2.798692	-0.8081573	-0.007596254	-2.785558	-0.8138666	-0.01017046	-2.806739	19:47:50	MediumOverlap(Clone) (UnityEngine.GameObject)	2.478368	1.396263	
25		-0.7515153	-0.007596254	-2.939027	-0.7331848	-0.007596254	-2.939347	-0.7612097	-0.006168604	-2.922169	19:47:53	SmallOverlap(Clone) (UnityEngine.GameObject)	4.694936	1.396263	
26		-0.7985514	-0.03015381	-2.780325	-0.8123688	-0.03015381	-2.789645	-0.7989985	-0.01948547	-2.766108	19:47:57	MediumOverlap(Clone) (UnityEngine.GameObject)	2.164208	1.22173	
27		-0.879063	-0.01703721	-2.740193	-0.8670352	-0.01703721	-2.726357	-0.8775987	-0.03141165	-2.734262	19:48:01	SmallOverlap(Clone) (UnityEngine.GameObject)	2.426008	1.308997	
28		-0.8382571	-0.007596254	-2.757836	-0.8516652	-0.007596254	-2.770339	-0.8272623	-0.01691842	-2.756996	19:48:05	SmallOverlap(Clone) (UnityEngine.GameObject)	2.321288	1.396263	
29		-0.8338656	-0.007596254	-2.875042	-0.8377479	-0.007596254	-2.860553	-0.8225319	-0.01503515	-2.873108	19:48:09	LargeOverlap(Clone) (UnityEngine.GameObject)	3.403392	1.396263	
30		-0.7894173	-0.03015381	-2.775314	-0.8042674	-0.03015381	-2.782881	-0.7816346	-0.02150822	-2.778511	19:48:13	MediumOverlap(Clone) (UnityEngine.GameObject)	2.042035	1.22173	
31		-0.8900833	-0.007596254	-2.754667	-0.8795677	-0.007596254	-2.739649	-0.8848116	-0.02032399	-2.752784	19:48:18	SmallOverlap(Clone) (UnityEngine.GameObject)	2.530727	1.396263	
32		-0.6635063	-0.007596254	-2.860416	-0.6619084	-0.007596254	-2.842152	-0.6776727	-0.00369668	-2.860098	19:48:22	SmallOverlap(Clone) (UnityEngine.GameObject)	6.195919	1.396263	
33		-0.7079068	-0.03015381	-2.928903	-0.6933299	-0.03015381	-2.920822	-0.7184323	-0.02252841	-2.920172	19:48:26	MediumOverlap(Clone) (UnityEngine.GameObject)	5.218534	1.22173	
34		-0.5914422	-0.03015381	-2.788999	-0.5858231	-0.03015381	-2.802907	-0.6026766	-0.02028847	-2.778973	19:48:32	LargeOverlap(Clone) (UnityEngine.GameObject)	0.3839724	1.22173	
35		-0.8865747	-0.03015381	-2.750257	-0.8765445	-0.03015381	-2.736946	-0.8739082	-0.02566075	-2.749195	19:48:36	MediumOverlap(Clone) (UnityEngine.GameObject)	2.495821	1.22173	
36		-0.6670927	-0.03015381	-3.002835	-0.6525157	-0.03015381	-2.994754	-0.6755816	-0.02409458	-2.98636	19:48:41	MediumOverlap(Clone) (UnityEngine.GameObject)	5.218534	1.22173	
37		-0.8687935	-0.007596254	-2.730339	-0.8795837	-0.007596254	-2.740759	-0.8559842	-0.01099086	-2.731755	19:48:46	LargeOverlap(Clone) (UnityEngine.GameObject)	2.338741	1.396263	
38		-0.6706822	-0.007596254	-2.888762	-0.6645811	-0.007596254	-2.875059	-0.6819969	-0.0001590252	-2.876019	19:48:50	LargeOverlap(Clone) (UnityEngine.GameObject)	5.864306	1.396263	
39		-0.754544	-0.03015381	-2.766821	-0.7395646	-0.03015381	-2.766036	-0.7605617	-0.04197025	-2.75984	19:48:54	LargeOverlap(Clone) (UnityEngine.GameObject)	1.623156	1.22173	
40		-0.5856146	-0.007596254	-2.806507	-0.5897491	-0.007596254	-2.792088	-0.588738	-0.01872182	-2.806179	19:48:58	LargeOverlap(Clone) (UnityEngine.GameObject)	0.2792527	1.396263	
41		-0.8305019	-0.03015381	-2.821211	-0.8236341	-0.03015381	-2.804212	-0.816902	-0.0267446	-2.821542	19:49:03	SmallOverlap(Clone) (UnityEngine.GameObject)	2.75762	1.22173	
42		-0.74105	-0.007596254	-2.683028	-0.7593582	-0.007596254	-2.682068	-0.7292674	-0.01021767	-2.692163	19:49:07	SmallOverlap(Clone) (UnityEngine.GameObject)	1.518436	1.396263	
43		-0.6788778	-0.03015381	-2.804079	-0.6693182	-0.03015381	-2.817732	-0.6921114	-0.02575302	-2.803588	19:49:11	MediumOverlap(Clone) (UnityEngine.GameObject)	0.6108652	1.22173	
44		-0.8883501	-0.03015381	-2.954482	-0.8991261	-0.03015381	-2.93965	-0.874665	-0.03080034	-2.948655	19:49:15	SmallOverlap(Clone) (UnityEngine.GameObject)	3.769911	1.22173	
45		-0.6859385	-0.007596254	-3.012595	-0.6720308	-0.007596254	-3.006976	-0.6938579	-0.0185411	-2.999205	19:49:18	LargeOverlap(Clone) (UnityEngine.GameObject)	5.096361	1.396263	
46		-0.828037	-0.03015381	-2.892189	-0.8353432	-0.03015381	-2.877209	-0.8188674	-0.02310109	-2.880055	19:49:22	MediumOverlap(Clone) (UnityEngine.GameObject)	3.595378	1.22173	
47		-0.7826303	-0.007596254	-2.686329	-0.7679058	-0.007596254	-2.683467	-0.7851604	-0.02076054	-2.690648	19:49:26	LargeOverlap(Clone) (UnityEngine.GameObject)	1.762783	1.396263	
48		-0.7319483	-0.03015381	-2.939198	-0.717276	-0.03015381	-2.936079	-0.7331579	-0.02432537	-2.918491	19:49:29	LargeOverlap(Clone) (UnityEngine.GameObject)	4.921828	1.22173	
49		-0.714445	-0.03015381	-2.687075	-0.7323777	-0.03015381	-2.683264	-0.7077645	-0.02321649	-2.676431	19:49:33	SmallOverlap(Clone) (UnityEngine.GameObject)	1.361357	1.22173	
50		-0.9049878	-0.03015381	-2.926698	-0.911327	-0.03015381	-2.913104	-0.9067221	-0.01975012	-2.92508	19:49:36	LargeOverlap(Clone) (UnityEngine.GameObject)	3.577925	1.22173	
51		-0.6887155	-0.007596254	-2.694849	-0.7042751	-0.007596254	-2.688876	-0.6893101	-0.02608037	-2.695959	19:49:40	MediumOverlap(Clone) (UnityEngine.GameObject)	1.204277	1.396263	
52		-0.6854771	-0.03015381	-2.796483	-0.674325	-0.03015381	-2.808868	-0.691152	-0.01978397	-2.780301	19:49:44	MediumOverlap(Clone) (UnityEngine.GameObject)	0.7330383	1.22173	
53		-0.5937745	-0.007596254	-2.924208	-0.5863177	-0.007596254	-2.907459	-0.6043315	-0.01722217	-2.920417	19:49:47	SmallOverlap(Clone) (UnityEngine.GameObject)	5.864306	1.396263	
54		-0.7484847	-0.007596254	-2.941542	-0.733487	-0.007596254	-2.94128	-0.7529115	-0.01602721	-2.920937	19:49:51	LargeOverlap(Clone) (UnityEngine.GameObject)	4.729842	1.396263	
55		-0.8367051	-0.007596254	-2.85026	-0.8357456	-0.007596254	-2.831952	-0.8239267	-0.004845142	-2.840189	19:49:54	SmallOverlap(Clone) (UnityEngine.GameObject)	3.089233	1.396263	
56		-0.7217329	-0.03015381	-2.772784	-0.7390674	-0.03015381	-2.766816	-0.7310083	-0.02635098	-2.774568	19:49:57	SmallOverlap(Clone) (UnityEngine.GameObject)	1.239184	1.22173	
57		-0.8666286	-0.01703721	-2.980015	-0.8775989	-0.01703721	-2.969784	-0.8689656	-0.01257777	-2.980032	19:50:01	LargeOverlap(Clone) (UnityEngine.GameObject)	3.961897	1.308997	
58		-0.6327152	-0.01703721	-2.909726	-0.6390544	-0.01703721	-2.923321	-0.6454917	-0.01768565	-2.897182	19:50:04	LargeOverlap(Clone) (UnityEngine.GameObject)	5.846853	1.308997	
59		-0.6584936	-0.01703721	-2.763597	-0.6467085	-0.01703721	-2.775382	-0.6638139	-0.008836985	-2.747396	19:50:08	MediumOverlap(Clone) (UnityEngine.GameObject)	0.7853982	1.308997	
60		-0.6523334	-0.007596254	-2.770276	-0.6403056	-0.007596254	-2.784112	-0.6698873	-0.01017213	-2.756525	19:50:11	SmallOverlap(Clone) (UnityEngine.GameObject)	0.715585	1.396263	
61		-0.8069617	-0.007596254	-2.789728	-0.8195402	-0.007596254	-2.800662	-0.8053901	-0.005371094	-2.767459	19:50:15	MediumOverlap(Clone) (UnityEngine.GameObject)	2.286381	1.396263	
62		-0.8046402	-0.03015381	-2.922805	-0.8175926	-0.03015381	-2.912317	-0.8041604	-0.01722169	-2.919261	19:50:18	MediumOverlap(Clone) (UnityEngine.GameObject)	4.031711	1.22173	
63		-0.6697156	-0.007596254	-2.704431	-0.685903	-0.007596254	-2.695824	-0.681366	-0.0225904	-2.697245	19:50:22	SmallOverlap(Clone) (UnityEngine.GameObject)	1.082104	1.396263	
64		-0.7768301	-0.01703721	-2.938075	-0.791096	-0.01703721	-2.93344	-0.7736897	-0.01000881	-2.918587	19:50:26	LargeOverlap(Clone) (UnityEngine.GameObject)	4.39823	1.308997	
65		-0.7522585	-0.007596254	-2.98496	-0.7372608	-0.007596254	-2.985222	-0.7670865	-0.006693363	-2.973958	19:50:30	LargeOverlap(Clone) (UnityEngine.GameObject)	4.694936	1.396263	
66		-0.8228168	-0.03015381	-2.808364	-0.8318942	-0.03015381	-2.822342	-0.823274	-0.03268743	-2.782861	19:50:34	MediumOverlap(Clone) (UnityEngine.GameObject)	2.565634	1.22173	
67		-0.5856146	-0.01703721	-2.902905	-0.5805612	-0.01703721	-2.885282	-0.5829241	-0.02619195	-2.889464	19:50:37	SmallOverlap(Clone) (UnityEngine.GameObject)	6.003932	1.308997	
68		-0.8505701	-0.01703721	-2.774405	-0.8411303	-0.01703721	-2.762748	-0.8407066	-0.01198363	-2.76988	19:50:43	LargeOverlap(Clone) (UnityEngine.GameObject)	2.460914	1.308997	
69		-0.6617429	-0.03015381	-2.761278	-0.6727132	-0.03015381	-2.751048	-0.6663913	-0.0231142	-2.758188	19:50:46	LargeOverlap(Clone) (UnityEngine.GameObject)	0.8203048	1.22173	
70		-0.7115311	-0.01703721	-3.022638	-0.7277706	-0.01703721	-3.026387	-0.7093374	-0.01761985	-2.997844	19:50:50	MediumOverlap(Clone) (UnityEngine.GameObject)	4.939282	1.308997	
71		-0.6276409	-0.01703721	-2.813953	-0.6325244	-0.01703721	-2.79977	-0.6225913	-0.01638055	-2.8049	19:50:54	LargeOverlap(Clone) (UnityEngine.GameObject)	0.3316126	1.308997	
72		-0.8609256	-0.03015381	-2.92281	-0.8695096	-0.03015381	-2.908524	-0.8571132	-0.02814388	-2.893199	19:50:57	MediumOverlap(Clone) (UnityEngine.GameObject)	3.682645	1.22173	
73		-0.5802646	-0.01703721	-2.877079	-0.5782335	-0.01703721	-2.860536	-0.5996481	-0.02228618	-2.869589	19:51:01	MediumOverlap(Clone) (UnityEngine.GameObject)	6.161012	1.308997	
74		-0.8784449	-0.007596254	-2.872083	-0.8806792	-0.007596254	-2.853887	-0.867608	-0.01286507	-2.847016	19:51:04	SmallOverlap(Clone) (UnityEngine.GameObject)	3.263766	1.396263	
75		-0.7811149	-0.007596254	-2.937441	-0.7966746	-0.007596254	-2.931468	-0.779601	-0.01120543	-2.923353	19:51:08	MediumOverlap(Clone) (UnityEngine.GameObject)	4.34587	1.396263	
76		-0.6797578	-0.01703721	-2.90749	-0.6699614	-0.01703721	-2.894006	-0.6820407	-0.03207254	-2.895897	19:51:11	MediumOverlap(Clone) (UnityEngine.GameObject)	5.654867	1.308997	
77		-0.6269242	-0.007596254	-2.896527	-0.6325895	-0.007596254	-2.913963	-0.6408569	-0.01836777	-2.880392	19:51:15	SmallOverlap(Clone) (UnityEngine.GameObject)	5.969026	1.396263	
78		-0.7947177	-0.01703721	-2.782185	-0.8075752	-0.01703721	-2.78991	-0.7952263	-0.01025367	-2.775926	19:51:18	LargeOverlap(Clone) (UnityEngine.GameObject)	2.111848	1.308997	
79		-0.8793307	-0.007596254	-2.861199	-0.8786909	-0.007596254	-2.879521	-0.8668276	-0.01472402	-2.841492	19:51:22	SmallOverlap(Clone) (UnityEngine.GameObject)	3.176499	1.396263	
80		-0.7985514	-0.007596254	-2.928734	-0.7861159	-0.007596254	-2.937122	-0.8088533	-0.01083016	-2.905908	19:51:25	LargeOverlap(Clone) (UnityEngine.GameObject)	4.118977	1.396263	
81		-0.7620836	-0.01703721	-2.770844	-0.7439287	-0.01703721	-2.768293	-0.7590075	-0.01426101	-2.762543	19:51:28	SmallOverlap(Clone) (UnityEngine.GameObject)	1.710423	1.308997	
82		-0.8770319	-0.01703721	-2.832201	-0.8741698	-0.01703721	-2.817477	-0.8725526	-0.02859831	-2.8285	19:51:31	LargeOverlap(Clone) (UnityEngine.GameObject)	2.949606	1.308997	
83		-0.8505701	-0.007596254	-2.775527	-0.8400814	-0.007596254	-2.762574	-0.843608	-0.0254004	-2.769901	19:51:35	MediumOverlap(Clone) (UnityEngine.GameObject)	2.460914	1.396263	
84		-0.726068	-0.03015381	-2.940507	-0.7116491	-0.03015381	-2.936373	-0.7349063	-0.0230782	-2.937773	19:51:39	LargeOverlap(Clone) (UnityEngine.GameObject)	4.991642	1.22173	
85		-0.8380767	-0.007596254	-3.003706	-0.822362	-0.007596254	-3.013148	-0.8382084	-0.01096606	-2.979151	19:51:42	SmallOverlap(Clone) (UnityEngine.GameObject)	4.171337	1.396263	
86		-0.6788778	-0.007596254	-2.906994	-0.6884375	-0.007596254	-2.920646	-0.673023	-0.01883841	-2.888045	19:51:45	MediumOverlap(Clone) (UnityEngine.GameObject)	5.67232	1.396263	
87		-0.6632288	-0.007596254	-2.860298	-0.6638104	-0.007596254	-2.876954	-0.6772516	-0.002514124	-2.841196	19:51:49	MediumOverlap(Clone) (UnityEngine.GameObject)	6.248279	1.396263	
88		-0.718885	-0.01703721	-2.77628	-0.7033253	-0.01703721	-2.782253	-0.7250366	-0.01360655	-2.768857	19:51:52	MediumOverlap(Clone) (UnityEngine.GameObject)	1.204277	1.308997	
89		-0.8446441	-0.03015381	-2.945683	-0.8560108	-0.03015381	-2.933493	-0.8344906	-0.02684307	-2.921504	19:51:56	MediumOverlap(Clone) (UnityEngine.GameObject)	3.892084	1.22173	
90		-0.8709224	-0.007596254	-2.978443	-0.8591373	-0.007596254	-2.990228	-0.8650067	-0.006944418	-2.954867	19:52:00	MediumOverlap(Clone) (UnityEngine.GameObject)	3.926991	1.396263	
91		-0.6636515	-0.007596254	-2.866668	-0.6655679	-0.007596254	-2.884901	-0.6799507	-0.01336193	-2.857038	19:52:04	SmallOverlap(Clone) (UnityEngine.GameObject)	6.178465	1.396263	
92		-0.754544	-0.007596254	-2.770958	-0.7711878	-0.007596254	-2.771831	-0.7647957	-0.007776022	-2.753207	19:52:07	MediumOverlap(Clone) (UnityEngine.GameObject)	1.623156	1.396263	
93		-0.7027122	-0.01703721	-2.784918	-0.7180878	-0.01703721	-2.774933	-0.7114756	-0.01457453	-2.776694	19:52:11	SmallOverlap(Clone) (UnityEngine.GameObject)	0.9948376	1.308997	
94		-0.718693	-0.007596254	-2.983387	-0.7364818	-0.007596254	-2.987822	-0.7125896	-0.005703926	-2.956386	19:52:14	SmallOverlap(Clone) (UnityEngine.GameObject)	4.956735	1.396263	
95		-0.8080966	-0.01703721	-2.79337	-0.821721	-0.01703721	-2.805637	-0.7997901	-0.01384902	-2.778622	19:52:18	SmallOverlap(Clone) (UnityEngine.GameObject)	2.303835	1.308997	
96		-0.75	-0.03015381	-2.98737	-0.7316667	-0.03015381	-2.98737	-0.7516486	-0.02179503	-2.967416	19:52:21	SmallOverlap(Clone) (UnityEngine.GameObject)	4.712389	1.22173	
97		-0.581588	-0.01703721	-2.887738	-0.5786938	-0.01703721	-2.871325	-0.595178	-0.01246214	-2.872013	19:52:25	MediumOverlap(Clone) (UnityEngine.GameObject)	6.108652	1.308997	
98		-0.7791108	-0.007596254	-2.984215	-0.7612474	-0.007596254	-2.98834	-0.7908629	-0.009699821	-2.977764	19:52:28	SmallOverlap(Clone) (UnityEngine.GameObject)	4.485496	1.396263	
99		-0.7515153	-0.03015381	-2.945018	-0.7681794	-0.03015381	-2.944727	-0.7457246	-0.03293967	-2.940358	19:52:33	MediumOverlap(Clone) (UnityEngine.GameObject)	4.694936	1.22173	
100		-0.785555	-0.007596254	-3.025554	-0.7708828	-0.007596254	-3.028673	-0.7828457	-0.01963735	-3.003025	19:52:36	LargeOverlap(Clone) (UnityEngine.GameObject)	4.502949	1.396263	
101		-0.8244228	-0.007596254	-2.90307	-0.8158388	-0.007596254	-2.917356	-0.8204421	-0.0126524	-2.873442	19:52:39	MediumOverlap(Clone) (UnityEngine.GameObject)	3.682645	1.396263	
102		-0.6632288	-0.01703721	-2.855393	-0.6637523	-0.01703721	-2.840402	-0.6770722	-0.01494908	-2.844243	19:52:43	LargeOverlap(Clone) (UnityEngine.GameObject)	0.03490658	1.308997	
103		-0.8430895	-0.007596254	-2.948389	-0.8546671	-0.007596254	-2.9364	-0.8309129	-0.0103693	-2.932324	19:52:46	MediumOverlap(Clone) (UnityEngine.GameObject)	3.909538	1.396263	
104		-0.8342451	-0.007596254	-2.879569	-0.8386803	-0.007596254	-2.86178	-0.824167	-0.01935172	-2.8571	19:52:49	SmallOverlap(Clone) (UnityEngine.GameObject)	3.385939	1.396263	
105		-0.8134992	-0.007596254	-2.799419	-0.8021325	-0.007596254	-2.78723	-0.8062818	-0.01183653	-2.797345	19:52:52	MediumOverlap(Clone) (UnityEngine.GameObject)	2.391101	1.396263	
106		-0.773932	-0.007596254	-2.775242	-0.757911	-0.007596254	-2.770648	-0.7743024	-0.003464222	-2.762944	19:52:56	MediumOverlap(Clone) (UnityEngine.GameObject)	1.850049	1.396263	
107		-0.7665668	-0.01703721	-2.773545	-0.7812912	-0.01703721	-2.776407	-0.7657657	-0.02463055	-2.775042	19:52:59	LargeOverlap(Clone) (UnityEngine.GameObject)	1.762783	1.308997	
108		-0.7899898	-0.01703721	-2.981924	-0.8058407	-0.01703721	-2.976774	-0.7928144	-0.007595539	-2.973735	19:53:03	MediumOverlap(Clone) (UnityEngine.GameObject)	4.39823	1.308997	
109		-0.6379281	-0.01703721	-2.79426	-0.6462614	-0.01703721	-2.779826	-0.6532749	-0.01383662	-2.785045	19:53:06	MediumOverlap(Clone) (UnityEngine.GameObject)	0.5235988	1.308997	
110		-0.7791108	-0.01703721	-2.732947	-0.7612473	-0.01703721	-2.728822	-0.7709348	-0.03697872	-2.728214	19:53:11	SmallOverlap(Clone) (UnityEngine.GameObject)	1.797689	1.308997	
111		-0.8005643	-0.007596254	-2.739993	-0.8143719	-0.007596254	-2.745854	-0.787993	-0.0198648	-2.73846	19:53:15	LargeOverlap(Clone) (UnityEngine.GameObject)	1.972222	1.396263	
112		-0.8330303	-0.03015381	-2.884573	-0.8374159	-0.03015381	-2.870229	-0.8173823	-0.03361678	-2.859253	19:53:18	LargeOverlap(Clone) (UnityEngine.GameObject)	3.438299	1.22173	
113		-0.8687935	-0.01703721	-2.736256	-0.8568045	-0.01703721	-2.724678	-0.8560165	-0.03129697	-2.734782	19:53:22	MediumOverlap(Clone) (UnityEngine.GameObject)	2.338741	1.308997	
114		-0.8755655	-0.007596254	-2.828047	-0.8800008	-0.007596254	-2.845836	-0.8639928	-0.02214193	-2.804255	19:53:26	SmallOverlap(Clone) (UnityEngine.GameObject)	2.897247	1.396263	
115		-0.6694981	-0.03015381	-2.891956	-0.6626303	-0.03015381	-2.874958	-0.6760359	-0.02073717	-2.878809	19:53:30	SmallOverlap(Clone) (UnityEngine.GameObject)	5.899213	1.22173	
116		-0.9205935	-0.007596254	-2.871438	-0.9193146	-0.007596254	-2.889727	-0.9032893	-0.01370859	-2.852693	19:53:33	SmallOverlap(Clone) (UnityEngine.GameObject)	3.211406	1.396263	
117		-0.8293178	-0.01703721	-2.824265	-0.8225389	-0.01703721	-2.809039	-0.8189372	-0.02779102	-2.816524	19:53:37	MediumOverlap(Clone) (UnityEngine.GameObject)	2.722714	1.308997	
118		-0.6508666	-0.007596254	-2.942829	-0.6605084	-0.007596254	-2.954319	-0.6675376	-0.009254456	-2.916545	19:53:40	LargeOverlap(Clone) (UnityEngine.GameObject)	5.585053	1.396263	
119		-0.8069617	-0.01703721	-2.925244	-0.7943832	-0.01703721	-2.936178	-0.8016309	-0.01251912	-2.896228	19:53:43	MediumOverlap(Clone) (UnityEngine.GameObject)	3.996804	1.308997	
120		-0.6852952	-0.03015381	-2.971874	-0.6723049	-0.03015381	-2.964374	-0.6982627	-0.03013706	-2.943442	19:53:47	LargeOverlap(Clone) (UnityEngine.GameObject)	5.235988	1.22173	
121		-0.6470836	-0.007596254	-2.723307	-0.6351041	-0.007596254	-2.732334	-0.6671245	-0.01634526	-2.711462	19:53:51	LargeOverlap(Clone) (UnityEngine.GameObject)	0.9250245	1.396263	
122		-0.8286894	-0.007596254	-2.896646	-0.8350286	-0.007596254	-2.883052	-0.8186932	-0.009871006	-2.869708	19:53:54	LargeOverlap(Clone) (UnityEngine.GameObject)	3.577925	1.396263	
123		-0.6965457	-0.007596254	-2.791605	-0.6820989	-0.007596254	-2.802893	-0.7007176	-0.002251625	-2.773222	19:53:57	SmallOverlap(Clone) (UnityEngine.GameObject)	0.9075712	1.396263	
124		-0.6740619	-0.03015381	-2.818074	-0.681334	-0.03015381	-2.804954	-0.6830025	-0.02143121	-2.806441	19:54:01	LargeOverlap(Clone) (UnityEngine.GameObject)	0.5061455	1.22173	
125		-0.5833729	-0.01703721	-2.898714	-0.587497	-0.01703721	-2.916577	-0.6000985	-0.02361417	-2.879332	19:54:08	SmallOverlap(Clone) (UnityEngine.GameObject)	6.056293	1.308997	
126		-0.8774435	-0.01703721	-2.83785	-0.8748388	-0.01703721	-2.823078	-0.8618913	-0.01484489	-2.824768	19:54:11	LargeOverlap(Clone) (UnityEngine.GameObject)	2.96706	1.308997	
127		-0.6327152	-0.01703721	-2.915083	-0.6404632	-0.01703721	-2.931699	-0.6452688	-0.01308727	-2.88907	19:54:15	SmallOverlap(Clone) (UnityEngine.GameObject)	5.846853	1.308997	
128		-0.6212994	-0.007596254	-2.846937	-0.619383	-0.007596254	-2.86517	-0.6376213	-0.01334214	-2.83448	19:54:18	SmallOverlap(Clone) (UnityEngine.GameObject)	0.1047198	1.396263	
129		-0.8022521	-0.01703721	-2.929887	-0.7876104	-0.01703721	-2.94092	-0.8015261	-0.01288152	-2.896173	19:54:21	SmallOverlap(Clone) (UnityEngine.GameObject)	4.066617	1.308997	
130		-0.6553559	-0.03015381	-2.772358	-0.6451259	-0.03015381	-2.783329	-0.6562796	-0.03363085	-2.747498	19:54:25	LargeOverlap(Clone) (UnityEngine.GameObject)	0.7504916	1.22173	
